obesitycat,EN_0.2,1.46962854289677,(Intercept),(Intercept),Not_Lean
obesitycat,EN_0.2,-0.0502542132774693,128297,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,Lean
obesitycat,EN_0.2,-0.0331678296322961,185712,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,Lean
obesitycat,EN_0.2,-0.158198855309731,554912,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,Lean
obesitycat,EN_0.2,-0.10837487162217,537219,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,Lean
obesitycat,EN_0.2,-0.00914643630028602,559302,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,Lean
obesitycat,EN_0.2,-0.000818498800320914,2447244,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,Lean
obesitycat,EN_0.2,-0.104548835367589,326136,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,Lean
obesitycat,EN_0.2,-0.0474491316490192,189260,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,Lean
obesitycat,EN_0.2,-0.00516763875460366,2272349,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__,Lean
obesitycat,EN_0.2,-0.0113965940807288,177905,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,Lean
obesitycat,EN_0.2,-0.171684826065575,185814,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,Lean
obesitycat,EN_0.2,-0.011792559830925,289679,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__,Lean
obesitycat,EN_0.2,-0.00173946490594648,1733364,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis,Lean
obesitycat,EN_0.2,-0.010543713070128,263452,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__rc4-4; s__,Lean
obesitycat,EN_0.2,-0.0333881285896679,2331530,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,Lean
obesitycat,EN_0.2,-0.0347257302548014,166164,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,Lean
obesitycat,EN_0.2,-0.0136899560161082,194322,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,Lean
obesitycat,EN_0.2,-0.0104809711852531,162684,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis,Lean
obesitycat,EN_0.2,-6.73304092402662e-05,179865,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__,Lean
obesitycat,EN_0.2,-0.00387004332086644,3500642,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__,Lean
obesitycat,EN_0.2,-0.0143533913288008,178746,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,Lean
obesitycat,EN_0.2,-0.00272998362315204,354574,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila; s__,Lean
obesitycat,EN_0.2,-0.00284872553747706,592616,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,Lean
obesitycat,EN_0.2,-0.021475804152808,196736,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,Lean
obesitycat,EN_0.2,-0.144504808887693,199212,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,Lean
obesitycat,EN_0.2,-0.037977742494931,199534,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,Lean
obesitycat,EN_0.2,-8.79499109967788e-05,178064,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,Lean
obesitycat,EN_0.2,-0.00194418212900072,196210,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,Lean
obesitycat,EN_0.2,-0.0331958542594118,322560,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53; s__,Lean
obesitycat,EN_0.2,-0.000300264972440403,191355,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,Lean
obesitycat,EN_0.2,-0.00159298367617855,772282,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,Lean
obesitycat,EN_0.2,-0.17290876139645,4453609,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,Lean
obesitycat,EN_0.2,-0.00353784561614326,331411,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,Lean
obesitycat,EN_0.3,1.44107537777953,(Intercept),(Intercept),Not_Lean
obesitycat,EN_0.3,-0.0165924215062716,128297,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,Lean
obesitycat,EN_0.3,-0.0237867912452331,185712,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,Lean
obesitycat,EN_0.3,-0.101468509514294,554912,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,Lean
obesitycat,EN_0.3,-0.110045418372575,537219,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,Lean
obesitycat,EN_0.3,-0.00592656366218391,559302,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,Lean
obesitycat,EN_0.3,-6.35991970778898e-05,2447244,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,Lean
obesitycat,EN_0.3,-0.0576140216487761,326136,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,Lean
obesitycat,EN_0.3,-0.0123361928206174,177905,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,Lean
obesitycat,EN_0.3,-0.122387851969465,185814,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,Lean
obesitycat,EN_0.3,-0.00970822018773492,289679,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__,Lean
obesitycat,EN_0.3,-0.0014914647484853,1733364,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis,Lean
obesitycat,EN_0.3,-0.0403831680530196,166164,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,Lean
obesitycat,EN_0.3,-0.0124491872779826,194322,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,Lean
obesitycat,EN_0.3,-0.00597470430911475,162684,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis,Lean
obesitycat,EN_0.3,-0.0149491822639148,178746,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,Lean
obesitycat,EN_0.3,-0.00276072214986043,592616,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,Lean
obesitycat,EN_0.3,-0.0165365669033463,196736,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,Lean
obesitycat,EN_0.3,-0.116614885565819,199212,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,Lean
obesitycat,EN_0.3,-0.0370374169027031,199534,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,Lean
obesitycat,EN_0.3,-5.63878126072898e-05,322560,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53; s__,Lean
obesitycat,EN_0.3,-0.00015083198919806,191355,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,Lean
obesitycat,EN_0.3,-0.00167313877357362,772282,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,Lean
obesitycat,EN_0.3,-0.197665530084923,4453609,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,Lean
obesitycat,EN_0.4,1.43116294651549,(Intercept),(Intercept),Not_Lean
obesitycat,EN_0.4,-0.0159086145777679,185712,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,Lean
obesitycat,EN_0.4,-0.065321636646874,554912,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,Lean
obesitycat,EN_0.4,-0.115994899670668,537219,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,Lean
obesitycat,EN_0.4,-0.00248377310019523,559302,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,Lean
obesitycat,EN_0.4,-0.0166314112521135,326136,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,Lean
obesitycat,EN_0.4,-0.0129400546379427,177905,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,Lean
obesitycat,EN_0.4,-0.0775100608763432,185814,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,Lean
obesitycat,EN_0.4,-0.00654864809737955,289679,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__,Lean
obesitycat,EN_0.4,-0.0013150551053751,1733364,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis,Lean
obesitycat,EN_0.4,-0.0438913946595264,166164,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,Lean
